hash,wikipedia_article
raXy4HIm,https://en.wikipedia.org/wiki/Marco_Capuano
rabToles,https://en.wikipedia.org/wiki/Daniel_Caligiuri
raelzhwG,https://en.wikipedia.org/wiki/Marco_Milanese_(footballer)
raqVZ405,https://en.wikipedia.org/wiki/Gerard_Gumbau
rcRIhsUH,https://en.wikipedia.org/wiki/Mario_Balotelli
rcbM0Dd8,https://en.wikipedia.org/wiki/Ger%C3%B3nimo_Rulli
reFzjZgO,https://en.wikipedia.org/wiki/Lukas_K%C3%BCbler
rgVTOlu1,https://en.wikipedia.org/wiki/Fran_M%C3%A9rida
rgeidr8F,https://en.wikipedia.org/wiki/Oier_Sanjurjo
rk9ZrTfC,https://en.wikipedia.org/wiki/Eray_Iscan
rkHVWCjh,https://en.wikipedia.org/wiki/Olcan_Ad%C4%B1n
rkIhAwQO,https://en.wikipedia.org/wiki/Inigo_Lekue
rmIQaghb,https://en.wikipedia.org/wiki/Jeremy_Mathieu
rmvDqIY7,https://en.wikipedia.org/wiki/Bartosz_Bereszy%C5%84ski
roLRlUQl,https://en.wikipedia.org/wiki/Archimede_Morleo
rqo6lDk9,https://en.wikipedia.org/wiki/Bruno_Petkovi%C4%87
ruAPYfNq,https://en.wikipedia.org/wiki/Jan-Ingwer_Callsen-Bracker
ruFGJP95,https://en.wikipedia.org/wiki/Marius_Adamonis
ruLOeNI3,https://en.wikipedia.org/wiki/Dejan_Drazic
ruxcSRJt,https://en.wikipedia.org/wiki/Leonel_Vangioni
rwBB6aFr,https://en.wikipedia.org/wiki/Christian_Tr%C3%A4sch
rwVSbDl1,https://en.wikipedia.org/wiki/Jonas_Gutierrez
rwiOFSwE,https://en.wikipedia.org/wiki/Mykola_Morozyuk
ryTQK8GE,https://en.wikipedia.org/wiki/Tito
ryjofHOu,https://en.wikipedia.org/wiki/Kiko
t0eKsxC9,https://en.wikipedia.org/wiki/Stefano_Mauri
t20vQIvC,https://en.wikipedia.org/wiki/Rapha%C3%ABl_Varane
t267rpH2,https://en.wikipedia.org/wiki/Philippe_Mex%C3%A8s
t2TiWa98,https://en.wikipedia.org/wiki/Abdullahi_Nura
t2noDMfE,https://en.wikipedia.org/wiki/Pablo_Piatti
t2p7KagJ,https://en.wikipedia.org/wiki/Serey_Di%C3%A9
t41Fn0KA,https://en.wikipedia.org/wiki/Lucas_Leiva
t47VEUMT,https://en.wikipedia.org/wiki/Tolga_Zengin
t4ECGo0O,https://en.wikipedia.org/wiki/Omer_Atzili
t4ZU7vgo,https://en.wikipedia.org/wiki/Alan_Dzagoev
t4yhixJt,https://en.wikipedia.org/wiki/Alvaro_Vazquez
t6IzvFbk,https://en.wikipedia.org/wiki/Roberto_Colombo_(footballer)
t6O4TcHJ,https://en.wikipedia.org/wiki/Szabolcs_Huszti
t6u0o3h7,https://en.wikipedia.org/wiki/Bryan_Cristante
t80QsVOt,"https://en.wikipedia.org/wiki/Jorginho_(footballer,_born_December_1991)"
t8Dns634,https://en.wikipedia.org/wiki/Jan_Vertonghen
t8N0zblL,https://en.wikipedia.org/wiki/Rene_Krhin
t8bHj2Bc,https://en.wikipedia.org/wiki/Artyom_Soroko
tAd1J6uN,https://en.wikipedia.org/wiki/Mile_Jedinak
tAjlWAG1,https://en.wikipedia.org/wiki/James_Morrison_(footballer)
tCXYzajG,https://en.wikipedia.org/wiki/Karl_Darlow
tCeE03O5,https://en.wikipedia.org/wiki/Adam_Maher
tCgD2xse,https://en.wikipedia.org/wiki/Dar%C3%ADo_Lezcano
tCk7hfgA,https://en.wikipedia.org/wiki/Alan_Pulido
tCldvc6L,https://en.wikipedia.org/wiki/Gabriel_Paulista
tCvX7iBP,https://en.wikipedia.org/wiki/Diego_Falcinelli
tE8fuooE,https://en.wikipedia.org/wiki/Alexandru_Matel
tEQgjKWN,https://en.wikipedia.org/wiki/Borys_Tashchy
tEXKBv6k,https://en.wikipedia.org/wiki/Rhoys_Wiggins
tGO3DKQq,https://en.wikipedia.org/wiki/%C3%81lex_Alegr%C3%ADa
tGcjYXdg,https://en.wikipedia.org/wiki/Birkir_Bjarnason
tGoCUZfl,https://en.wikipedia.org/wiki/Wesley_Hoolahan
tIa7be1d,
tIsl5l8c,https://en.wikipedia.org/wiki/Marco_Benassi
tK3tA65N,https://en.wikipedia.org/wiki/Junior_Kabananga
tMO4PbES,https://en.wikipedia.org/wiki/Georg_Teigl
tMOy79y1,https://en.wikipedia.org/wiki/Shaun_Maloney
tMs28wMD,https://en.wikipedia.org/wiki/Jorrit_Hendrix
tO31cZrF,https://en.wikipedia.org/wiki/Miroslav_Klose
tOI8lC4m,https://en.wikipedia.org/wiki/Isaac_Cofie
tOV2vCf9,https://en.wikipedia.org/wiki/Stefan_Scepovic
tOkst28A,https://en.wikipedia.org/wiki/Raul_Baena
tOqz9FFa,"https://en.wikipedia.org/wiki/Phil_Jones_(footballer,_born_1992)"
tQAq3jaB,https://en.wikipedia.org/wiki/Arjen_Robben
tQLEPOG6,https://en.wikipedia.org/wiki/Cristiano_Lombardi
tQMgOwhG,https://en.wikipedia.org/wiki/Jonas_Martin
tSMzkEdC,https://en.wikipedia.org/wiki/Predrag_Rajkovi%C4%87
tSYxgDUI,https://en.wikipedia.org/wiki/Carlos_Soler
tShG7cpg,https://en.wikipedia.org/wiki/Andreas_Pereira
tSiEeKvS,https://en.wikipedia.org/wiki/Alberto_Gilardino
tSuI4NqP,https://en.wikipedia.org/wiki/Fredy_Guar%C3%ADn
tUG5PT7s,"https://en.wikipedia.org/wiki/Naldo_(footballer,_born_1982)"
tUYikvm7,https://en.wikipedia.org/wiki/Brecht_Dejaegere
tW9OroVt,https://en.wikipedia.org/wiki/Furkan_Ozcal
tWGq1Oo4,https://en.wikipedia.org/wiki/Tano_Bonn%C3%ADn
tWNcwyFS,https://en.wikipedia.org/wiki/Gonzalo_Castro
tYR5Dxf7,https://en.wikipedia.org/wiki/Marco_Pompetti
tYei1mvA,https://en.wikipedia.org/wiki/Ricardo_Kishna
tYnkajw9,https://en.wikipedia.org/wiki/Mitchell_Weiser
tbDTDUCa,https://en.wikipedia.org/wiki/Kamil_Wojtkowski
tbjcsOoa,https://en.wikipedia.org/wiki/Antonio_Ad%C3%A1n
tdKD2AnM,https://en.wikipedia.org/wiki/Aymen_Barkok
tdOu6CpE,https://en.wikipedia.org/wiki/Jannes-Kilian_Horn
tdP9bc0T,https://en.wikipedia.org/wiki/Abel_Hern%C3%A1ndez
tdUgOJy5,https://en.wikipedia.org/wiki/Andr%C3%A9_Hahn
tdfrZ6nG,"https://en.wikipedia.org/wiki/Francesco_Rossi_(footballer,_born_1977)"
tdmI0fpF,https://en.wikipedia.org/wiki/Ashley_Young
tdqVeTb2,https://en.wikipedia.org/wiki/David_Meyler
tfOUalsK,https://en.wikipedia.org/wiki/Salvatore_Bocchetti
tfzJeW8h,https://en.wikipedia.org/wiki/Josef_Mart%C3%ADnez
thLOM1e8,https://en.wikipedia.org/wiki/Admir_Mehmedi
thMRxyKg,https://en.wikipedia.org/wiki/Jordon_Ibe
thYdCQaj,https://en.wikipedia.org/wiki/Jonny
thlSy6hQ,https://en.wikipedia.org/wiki/Cadillac_Escalade
thsqW2qB,https://en.wikipedia.org/wiki/Daniel_Didavi
tjMGarqk,https://en.wikipedia.org/wiki/Tobias_Levels
tjYkDUy9,https://en.wikipedia.org/wiki/Eljero_Elia
tjhCa9nG,https://en.wikipedia.org/wiki/Adnane_Tighadouini
tjm4dqgg,https://en.wikipedia.org/wiki/Alfred_Duncan
tjrcdnik,https://en.wikipedia.org/wiki/Steven_Naismith
tl3Rylei,https://en.wikipedia.org/wiki/Chung-Yong_Lee
tlEr2vRb,https://en.wikipedia.org/wiki/Godfred_Donsah
tlTr03sU,https://en.wikipedia.org/wiki/Glen_Johnson_(soccer)
tlwkgQLn,https://en.wikipedia.org/wiki/Per_Mertesacker
tnBnCX33,https://en.wikipedia.org/wiki/Ousman_Manneh
tnCLpeMQ,https://en.wikipedia.org/wiki/Ahmed_Musa
tnQINDJs,https://en.wikipedia.org/wiki/Nikola_Djurdjic
tnl7ejng,https://en.wikipedia.org/wiki/Jack_Cork
tp6CpvAj,https://en.wikipedia.org/wiki/Leonardo_Vitale
tpHWp8Am,https://en.wikipedia.org/wiki/Joel_Matip
tpHw0WsG,https://en.wikipedia.org/wiki/Jessy_Moulin
tpV0VX0S,https://en.wikipedia.org/wiki/Karim_Benzema
trVxivFo,https://en.wikipedia.org/wiki/Leonardo_Carson
triU7L76,https://en.wikipedia.org/wiki/Robert_Muri%C4%87
trpxfbO3,https://en.wikipedia.org/wiki/Pascal_Gro%C3%9F
tt1nKfZn,https://en.wikipedia.org/wiki/Vedad_Ibisevic
ttWzIJ9H,https://en.wikipedia.org/wiki/Iv%C3%A1n_M%C3%A1rquez_%C3%81lvarez
ttXwlOTi,https://en.wikipedia.org/wiki/Kevin_Kampl
ttdtvtvg,https://en.wikipedia.org/wiki/Eunan_O%27Kane
ttgS4CUb,https://en.wikipedia.org/wiki/Roberto_Soldado
ttsrXXtN,https://en.wikipedia.org/wiki/Jos%C3%A9_Crespo
tvEj3HIu,https://en.wikipedia.org/wiki/Kieran_Gibbs
tvHMBqV4,https://en.wikipedia.org/wiki/Ander_Capa
tvNX1Ips,https://en.wikipedia.org/wiki/Junior_Caicara
tvpqXH4g,https://en.wikipedia.org/wiki/Adam_Federici
txGA3Xvc,https://en.wikipedia.org/wiki/Florian_Niederlechner
txeq4OOS,"https://en.wikipedia.org/wiki/Vieirinha_(footballer,_born_1924)"
txlUkIne,https://en.wikipedia.org/wiki/Gast%C3%B3n_Pereiro
txvuTaNB,https://en.wikipedia.org/wiki/Ben_Chilwell
tztkKgq0,https://en.wikipedia.org/wiki/Will_Keane
v1GjUAog,https://en.wikipedia.org/wiki/Cenk_Tosun
v1SiJzyM,https://en.wikipedia.org/wiki/Yaya_Tour%C3%A9
v1XgteJr,https://en.wikipedia.org/wiki/Franco_Cervi
v1Ync0zm,https://en.wikipedia.org/wiki/Carlos_Carmona
v1bRsEDN,"https://en.wikipedia.org/wiki/Sergio_G%C3%B3mez_(footballer,_born_2000)"
v1nbamR8,https://en.wikipedia.org/wiki/Romain_Thomas
v1r7SOW5,https://en.wikipedia.org/wiki/Sven_Bender
v3hpfVmF,https://en.wikipedia.org/wiki/Pietro_Pellegri
v3s715kf,https://en.wikipedia.org/wiki/Facundo_Roncaglia
v509La2R,https://en.wikipedia.org/wiki/Matthew_Lowton
v50zQruO,https://en.wikipedia.org/wiki/Tomas_Rosicky
v5HSlEAa,https://en.wikipedia.org/wiki/Harry_Kane
v5r8mAlb,https://en.wikipedia.org/wiki/Dennis_Diekmeier
v703fwm2,https://en.wikipedia.org/wiki/Miguel_Olavide
v73ib9Ds,https://en.wikipedia.org/wiki/Kevin_Mirallas
v7SaqR12,https://en.wikipedia.org/wiki/Andrew_Eleftheriou
v7gdgsPR,https://en.wikipedia.org/wiki/Simone_Zaza
v7lgx5Xk,https://en.wikipedia.org/wiki/Viscount_of_Vilarinho_de_S%C3%A3o_Rom%C3%A3o
v7lhr0kA,https://en.wikipedia.org/wiki/Joan_Jordan
v7zQxVoD,https://en.wikipedia.org/wiki/Duv%C3%A1n_Zapata
v9Ux4sua,https://en.wikipedia.org/wiki/Lucas_Digne
v9hLv1xJ,"https://en.wikipedia.org/wiki/Koke_(footballer,_born_1992)"
v9huBzd3,https://en.wikipedia.org/wiki/Makoto_Hasebe
v9oBM840,https://en.wikipedia.org/wiki/Rolando_Mandragora
vB6l1nu7,https://en.wikipedia.org/wiki/Patrick_Cutrone
vBLC0Lyr,https://en.wikipedia.org/wiki/Jason_Shackell
vBVt0u90,https://en.wikipedia.org/wiki/Angel_Montoro
vBufhOaN,https://en.wikipedia.org/wiki/Andrea_Consigli
vBw5nir8,"https://en.wikipedia.org/wiki/Diego_Costa_(footballer,_born_1999)"
vDrxH9yi,https://en.wikipedia.org/wiki/Alexander_Farnerud
vF88felL,https://en.wikipedia.org/wiki/Hamza_Youn%C3%A9s
vFNb1rQ5,https://en.wikipedia.org/wiki/Youssouf_Sabaly
vFysPa8T,https://en.wikipedia.org/wiki/Mateo_Pavlovi%C4%87
vHBRBWUr,https://en.wikipedia.org/wiki/Gabriel_Pires
vJ7dy3fl,https://en.wikipedia.org/wiki/Davide_Astori
vJ9hQ5GA,"https://en.wikipedia.org/wiki/Ricardo_Carvalho_(footballer,_born_1996)"
vJItNu2r,https://en.wikipedia.org/wiki/Franco_V%C3%A1zquez
vJSVZFpR,https://en.wikipedia.org/wiki/Omar_Mascarell
vJVqAitk,https://en.wikipedia.org/wiki/Heurelho_Gomes
vJYr1hLc,https://en.wikipedia.org/wiki/Aleksey_Yevseyev
vJiMxFyr,https://en.wikipedia.org/wiki/Mikhail_Kerzhakov
vJyzIdcf,https://en.wikipedia.org/wiki/Craig_Cathcart
vLIzTB4p,https://en.wikipedia.org/wiki/Federico_Fazio
vLLaaTF5,"https://en.wikipedia.org/wiki/Fredrik_Andersson_(footballer,_born_1988)"
vN7cIkFq,https://en.wikipedia.org/wiki/Josip_Drmi%C4%87
vNEoHw59,https://en.wikipedia.org/wiki/Giuseppe_Cuomo
vNVHr0i1,https://en.wikipedia.org/wiki/Stephen_Ward_(footballer)
vNoOq3oQ,https://en.wikipedia.org/wiki/Leo_Lacroix_(footballer)
vP56zezT,https://en.wikipedia.org/wiki/Alberto_Brignoli
vP5uwPQf,https://en.wikipedia.org/wiki/Carles_Alena
vPBB8Jle,https://en.wikipedia.org/wiki/Mattia_Valoti
vPsUwQMb,https://en.wikipedia.org/wiki/Tyronne_Ebuehi
vPzIyd9T,https://en.wikipedia.org/wiki/Sebastian_Kehl
vRRQAdn3,https://en.wikipedia.org/wiki/Guillermo_Ochoa
vTqdtP3j,"https://en.wikipedia.org/wiki/Andrea_Conti_(footballer,_born_1994)"
vTuaEfRq,https://en.wikipedia.org/wiki/Christian_Pulisic
vVJHbVBO,"https://en.wikipedia.org/wiki/Nemanja_Vidi%C4%87_(footballer,_born_1989)"
vVReJAzA,https://en.wikipedia.org/wiki/Cristiano_Piccini
vVg1PdtH,https://en.wikipedia.org/wiki/Slobodan_Medojevi%C4%87
vXmseW7R,https://en.wikipedia.org/wiki/Laurent_Depoitre
vZ3QJXBc,https://en.wikipedia.org/wiki/Cedric_Bakambu
vZNgeu0H,https://en.wikipedia.org/wiki/Vasyl_Kobin
vZY7FZwP,https://en.wikipedia.org/wiki/Pierluigi_Gollini
vaLyI0gs,"https://en.wikipedia.org/wiki/Borja_Fern%C3%A1ndez_(footballer,_born_1981)"
vc4uJdid,"https://en.wikipedia.org/wiki/John_Brooks_(soccer,_born_1993)"
vcSKqUSq,https://en.wikipedia.org/wiki/Thiago
veDoDzJm,https://en.wikipedia.org/wiki/Benjamin_Corgnet
veaF8P5m,https://en.wikipedia.org/wiki/Mario_G%C3%B6tze
vewNL4A3,"https://en.wikipedia.org/wiki/Adam_Smith_(footballer,_born_1992)"
vg0BgDIj,https://en.wikipedia.org/wiki/Stipe_Pletikosa
vgCJnHBo,https://en.wikipedia.org/wiki/Marouane_Chamakh
vgCMRkkq,"https://en.wikipedia.org/wiki/Maarten_Stekelenburg_(footballer,_born_1972)"
vgOOdZbd,https://en.wikipedia.org/wiki/Lionel_Messi
vgOOsd2F,https://en.wikipedia.org/wiki/Adam_Hlou%C5%A1ek
vgOZsFVL,https://en.wikipedia.org/wiki/Andros_Townsend
vgf4LRaj,https://en.wikipedia.org/wiki/Fabio_Borini
vggY6s7b,"https://en.wikipedia.org/wiki/V%C3%ADctor_D%C3%ADaz_(footballer,_born_1991)"
vgjqR4q6,https://en.wikipedia.org/wiki/Callum_McManaman
vgqzOmMD,https://en.wikipedia.org/wiki/Marios_Oikonomou
vgwkcbFr,https://en.wikipedia.org/wiki/Romain_Philippoteaux
vi3Y2AIU,https://en.wikipedia.org/wiki/Ramazan_%C3%96zcan
viMb6g9n,https://en.wikipedia.org/wiki/Gabriel_Jesus
vioJgGmB,https://en.wikipedia.org/wiki/Simone_Pepe
vk1NMqW6,https://en.wikipedia.org/wiki/Artur_Rudko
vkCw5cKl,https://en.wikipedia.org/wiki/Raffael
vkmiDN8F,https://en.wikipedia.org/wiki/Ivan_Sanchez_(footballer)
vm3VU57s,https://en.wikipedia.org/wiki/Mariano_Barbosa
vmDjABM3,https://en.wikipedia.org/wiki/Tono
vo08q1o2,https://en.wikipedia.org/wiki/Johnny_Evans_(American_football)
voCJHwIf,https://en.wikipedia.org/wiki/Sola
voOM598n,https://en.wikipedia.org/wiki/Franco_Di_Santo
voZvYeR8,https://en.wikipedia.org/wiki/Ivaylo_Chochev
vopH3xHK,https://en.wikipedia.org/wiki/Dusan_Svento
vqvKcHYK,"https://en.wikipedia.org/wiki/Claiton_(footballer,_born_1984)"
vs0CxsNf,https://en.wikipedia.org/wiki/Riza_Durmisi
vseNUZvO,https://en.wikipedia.org/wiki/Nemanja_Maksimovi%C4%87
vuG4kXUC,https://en.wikipedia.org/wiki/Yoel
vuW0P274,https://en.wikipedia.org/wiki/Felix_Platte
vw8ZV7HC,"https://en.wikipedia.org/wiki/Sergio_Ag%C3%BCero_(footballer,_born_1994)"
vwQdsuRJ,https://en.wikipedia.org/wiki/Sebastien_De_Maio
vyoTfysA,"https://en.wikipedia.org/wiki/Ricardo_Costa_(footballer,_born_1981)"
x0DMIdi5,https://en.wikipedia.org/wiki/Lorenzo_Crisanto
x0JgoYBA,https://en.wikipedia.org/wiki/Maximilian_Mittelst%C3%A4dt
x0tbcU7L,https://en.wikipedia.org/wiki/Koray_G%C3%BCnter
x2J4Qb99,https://en.wikipedia.org/wiki/Dmitry_Shomko
x2eF9dok,https://en.wikipedia.org/wiki/Faouzi_Ghoulam
x2fvnkud,"https://en.wikipedia.org/wiki/Lucas_Hern%C3%A1ndez_(footballer,_born_1992)"
x4WvEljJ,https://en.wikipedia.org/wiki/Massimo_Gobbi
x4YGK71J,https://en.wikipedia.org/wiki/Bruno_Martins_Indi
x4zM41SS,https://en.wikipedia.org/wiki/Papy_Djilobodji
x62P9Mno,https://en.wikipedia.org/wiki/Yao_Eloge_Koffi
x6Gedmgl,https://en.wikipedia.org/wiki/Tyrone_Mings
x6gzWUIk,https://en.wikipedia.org/wiki/Roman_B%C3%BCrki
x6qSoUai,https://en.wikipedia.org/wiki/Jeremy_Clement
x8BHeb6c,https://en.wikipedia.org/wiki/Adrian_Embarba_Blazquez
x8LZBMnL,https://en.wikipedia.org/wiki/Antonino_Ragusa
x8leIGfB,https://en.wikipedia.org/wiki/Carlos_Garcia_(American_soccer)
xA2w3xCo,https://en.wikipedia.org/wiki/Felipe_Anderson
xAk7pvWT,https://en.wikipedia.org/wiki/Costel_Pantilimon
xApb61Yi,https://en.wikipedia.org/wiki/Alessandro_Murgia
xAsJbgXA,"https://en.wikipedia.org/wiki/Thiago_Silva_(footballer,_born_1983)"
xCIAALa1,https://en.wikipedia.org/wiki/Derek_Boateng
xCbnShko,"https://en.wikipedia.org/wiki/%C3%81lvaro_Dom%C3%ADnguez_(footballer,_born_1981)"
xCrtKU0P,https://en.wikipedia.org/wiki/Andrew_Surman
xE7M2g16,https://en.wikipedia.org/wiki/Marvin_Emnes
xE7uUTMi,https://en.wikipedia.org/wiki/Welington_(footballer)
xEK5LMdo,https://en.wikipedia.org/wiki/Benjamin_Henrichs
xEYfdiqr,https://en.wikipedia.org/wiki/Niccol%C3%B2_Giannetti
xEaHsImp,https://en.wikipedia.org/wiki/Marco_Borriello
xEcGkuQ9,https://en.wikipedia.org/wiki/Phil_Jagielka
xG1QmowQ,https://en.wikipedia.org/wiki/Nabil_Fekir
xG8v3YRA,https://en.wikipedia.org/wiki/Harry_Maguire
xGBNss8O,https://en.wikipedia.org/wiki/Jonathan_Ikon%C3%A9
xGKBDiX5,https://en.wikipedia.org/wiki/Kevin_Berigaud
xIJOMggd,https://en.wikipedia.org/wiki/Gael_Clichy
xIUsHY82,https://en.wikipedia.org/wiki/Ayta%C3%A7_Sulu
xIV0yRJ4,https://en.wikipedia.org/wiki/Holger_Badstuber
xIuzekJI,"https://en.wikipedia.org/wiki/Bruno_Alves_(footballer,_born_1991)"
xKQMi1qO,https://en.wikipedia.org/wiki/Gianluigi_Buffon
xKrTnuIc,https://en.wikipedia.org/wiki/John_Heitinga
xKyjFkf6,https://en.wikipedia.org/wiki/Mauro_Icardi
xM8OEZ0o,https://en.wikipedia.org/wiki/Bruno_Gonz%C3%A1lez_(Portuguese_footballer)
xMaHKo76,https://en.wikipedia.org/wiki/Clemens_Fritz
xMcpCT7t,https://en.wikipedia.org/wiki/Piris
xMzMUo8b,https://en.wikipedia.org/wiki/Christian_Rivera_(Spanish_footballer)
xO2Ce0IG,https://en.wikipedia.org/wiki/Asmir_Begovi%C4%87
xO4ZW8e5,https://en.wikipedia.org/wiki/Mariano_Izco
xOraw1i7,https://en.wikipedia.org/wiki/Domagoj_Antoli%C4%87
xOsUyTY2,https://en.wikipedia.org/wiki/Daniele_Croce
xQENPIHR,https://en.wikipedia.org/wiki/Jordan_Amavi
xQHpC8xB,https://en.wikipedia.org/wiki/Asier_Riesgo
xQIF6KV1,https://en.wikipedia.org/wiki/Stefano_Denswil
xQn53kv6,"https://en.wikipedia.org/wiki/Bruno_Henrique_(footballer,_born_1989)"
xQpouO6n,https://en.wikipedia.org/wiki/Assane_Diouss%C3%A9
xQpxJAdn,https://en.wikipedia.org/wiki/Mauricio_Cuero
xQyG0ii7,https://en.wikipedia.org/wiki/Alessandro_Gamberini
xQzNNXkj,https://en.wikipedia.org/wiki/Niklas_Stark
xS3ogX3n,https://en.wikipedia.org/wiki/Luca_Crosta
xS8zmTI5,https://en.wikipedia.org/wiki/Svetoslav_Dyakov
xSSkyg9o,https://en.wikipedia.org/wiki/Daniel_Brosinski
xSmCl7D1,https://en.wikipedia.org/wiki/Kasey_Palmer
xSuGTEMa,https://en.wikipedia.org/wiki/Charlie_Colkett
xUA8gyEI,https://en.wikipedia.org/wiki/Aleksandr_Karnitsky
xUTlBnKg,https://en.wikipedia.org/wiki/Nicolas_Gaitan
xUcfpc22,https://en.wikipedia.org/wiki/Rubinho_(footballer)
xUtDcXKj,https://en.wikipedia.org/wiki/Federico_Ricci_(footballer)
xW2nac03,https://en.wikipedia.org/wiki/Juan_Cala
xWCOVN40,https://en.wikipedia.org/wiki/Robbie_Kruse
xWF7Cnzf,https://en.wikipedia.org/wiki/Robert_Ib%C3%A1%C3%B1ez
xWYGfJUT,https://en.wikipedia.org/wiki/Jordi_G%C3%B3mez
xWguLPCU,https://en.wikipedia.org/wiki/Jose_Gaya
xWkPaAi8,https://en.wikipedia.org/wiki/Matt_Butcher_(footballer)
xWwucZ71,https://en.wikipedia.org/wiki/Denis_Su%C3%A1rez
xYI28lF9,https://en.wikipedia.org/wiki/Vincent_Janssen
xYS57zhq,https://en.wikipedia.org/wiki/Rafa_Silva
xYXNzYa0,https://en.wikipedia.org/wiki/Gyorgy_Garics
xYzFp20j,https://en.wikipedia.org/wiki/Julien_De_Sart
xb1qOno9,https://en.wikipedia.org/wiki/Cristian_Raimondi
xbemgYNE,https://en.wikipedia.org/wiki/Glenn_Whelan
xbgqgSer,https://en.wikipedia.org/wiki/Robert_Gucher
xbmYgaCa,"https://en.wikipedia.org/wiki/Luis_Alberto_(footballer,_born_1992)"
xbr7uc5g,https://en.wikipedia.org/wiki/Davide_Biraschi
xbrr5N5M,https://en.wikipedia.org/wiki/Joseba_Zald%C3%BAa
xdWAmHbS,https://en.wikipedia.org/wiki/Magnus_Wolff_Eikrem
xfEYiPiM,https://en.wikipedia.org/wiki/Aly_Mall%C3%A9
xh7vW49K,https://en.wikipedia.org/wiki/Boadu_Maxwell_Acosty
xhCxZ2yB,https://en.wikipedia.org/wiki/Dusan_Basta
xhLRqrX3,https://en.wikipedia.org/wiki/Emanuel_Vignato
xhRS2aae,https://en.wikipedia.org/wiki/Filip_Benkovi%C4%87
xhpCeqf8,https://en.wikipedia.org/wiki/Fabrice_Nsakala
xjigzK81,https://en.wikipedia.org/wiki/Daniele_De_Rossi
xjjdBYsc,https://en.wikipedia.org/wiki/Anthony_Jung
xl45Dxcf,https://en.wikipedia.org/wiki/Vasilis_Torosidis
xl6auEjG,https://en.wikipedia.org/wiki/Sami_Allagui
xlCfgKS2,"https://en.wikipedia.org/wiki/Iv%C3%A1n_Ram%C3%ADrez_(footballer,_born_1994)"
xlIo7qND,https://en.wikipedia.org/wiki/Emilio_Nsue
xldYmKAG,https://en.wikipedia.org/wiki/Domenico_Criscito
xlkGi99f,https://en.wikipedia.org/wiki/Leander_Dendoncker
xlw7OJug,https://en.wikipedia.org/wiki/Theo_Bongonda
xn3aaWdb,https://en.wikipedia.org/wiki/Nikola_Ninkovi%C4%87
xnPiKyFE,https://en.wikipedia.org/wiki/Andrea_Raggi
xnksl1Xb,"https://en.wikipedia.org/wiki/Adri%C3%A1n_L%C3%B3pez"
xnl3WgEP,"https://en.wikipedia.org/wiki/Kevin_Rodriguez_(soccer,_born_1996)"
xnrNvU7J,https://en.wikipedia.org/wiki/Lucas_Orb%C3%A1n
xpALVpwq,https://en.wikipedia.org/wiki/Andoni_Iraola
xpEahQa2,https://en.wikipedia.org/wiki/Enoch_Adu
xpQl63zG,https://en.wikipedia.org/wiki/Gonzalo_Higua%C3%ADn
xpqeeiSB,https://en.wikipedia.org/wiki/Jesse_Lingard
xptGX9Ol,https://en.wikipedia.org/wiki/Steven_Zuber
xpzwV5pj,https://en.wikipedia.org/wiki/Christofer_Heimeroth
xrLbfBdj,https://en.wikipedia.org/wiki/Takashi_Inui
xrPtWcsn,https://en.wikipedia.org/wiki/Romain_Br%C3%A9gerie
xrQ22VYn,https://en.wikipedia.org/wiki/Leonardo_Pavoletti
xrTxNoe7,https://en.wikipedia.org/wiki/Goran_Pandev
xtEnn3rQ,https://en.wikipedia.org/wiki/Angelo_Ogbonna
xtQTl1b3,https://en.wikipedia.org/wiki/Alexandre_Geijo
xtX1eEu6,https://en.wikipedia.org/wiki/Melker_Hallberg
xtm44hb9,https://en.wikipedia.org/wiki/Matt_Miazga
xtwaOuVM,https://en.wikipedia.org/wiki/Hernan
xvCz3Gwd,"https://en.wikipedia.org/wiki/Jonas_Hofmann_(footballer,_born_1997)"
xvGybbGg,https://en.wikipedia.org/wiki/Dmitry_Baga
xvX0C73c,https://en.wikipedia.org/wiki/Mario_Vrancic
xvmPRLVe,https://en.wikipedia.org/wiki/Imanol_Agirretxe
xxQOcgrn,https://en.wikipedia.org/wiki/Roberto_Trashorras
xxdbKAzH,https://en.wikipedia.org/wiki/Konstantin_Rausch
xxfWcM4m,"https://en.wikipedia.org/wiki/Rodri_(footballer,_born_1996)"
xxskxOU0,https://en.wikipedia.org/wiki/Sadio_Man%C3%A9
xzR1ipd5,https://en.wikipedia.org/wiki/Rasmus_Bengtsson
xzjUWuy3,https://en.wikipedia.org/wiki/Lukas_Kl%C3%BCnter
z1AvgGsg,https://en.wikipedia.org/wiki/Philipp_Max
z1DyVikh,https://en.wikipedia.org/wiki/Maya_Yoshida
z1MBQMNN,"https://en.wikipedia.org/wiki/Kevin_Dawson_(footballer,_born_1990)"
z1ZquNYk,https://en.wikipedia.org/wiki/Jin-Su_Kim
z1kH2LS3,https://en.wikipedia.org/wiki/Nicolas_H%C3%B6fler
z1sACHIo,https://en.wikipedia.org/wiki/Mauricio_Isla
z3D5zvbD,https://en.wikipedia.org/wiki/Marcos_Llorente
z3gcthTt,https://en.wikipedia.org/wiki/Rona%C3%ABl_Pierre-Gabriel
z5ujOdVi,https://en.wikipedia.org/wiki/Eros_Pisano
z5wQhaaf,https://en.wikipedia.org/wiki/Lamine_Kon%C3%A9
