id,game,start,end,text,付加的情報か,大分類,小分類,備考
5464,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,00:56,01:03,They have already considered to distribute this in several zones.,,,,
5465,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,00:56,01:14,"But Julian Weigl, who is the turning point in the midfield game of the Dortmunds, has spoken his way around this so far.",,,,
5466,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,01:10,01:38,"Ralf Hasenhütte has said, we wish everyone who can be there luck.",,,,
5467,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,01:26,01:43,"She is one of them, because she contributes so much to this game.",,,,
5468,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,01:38,01:53,Weigl is disturbed by Timo Werner.,,,,
5469,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,01:43,01:53,Now the switchover comes.,,,,
5470,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,01:43,02:01,"There are two similar weight classes, although they are very different in body size.",,,,
5471,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,01:53,02:04,There are many physical breaks and socrates.,,,,
5472,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,02:01,02:10,Mario Götze is left to Stefan Ilsenker.,,,,
5473,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,02:07,02:37,It's interesting that Sebastian Rohde is moving back to the right side of the pitch.,,,,
5474,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,02:32,02:43,He is now in the centre.,,,,
5475,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,02:37,02:47,Schmelzer.,,,,
5476,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,02:46,02:52,There are some Leipziger who are 15 metres away from the action.,,,,
5477,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,02:48,02:54,We saw a ball contact from him.,,,,
5478,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,02:52,02:58,The captain who is now disputing his 200th Bundesliga game.,,,,
5479,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,02:54,03:11,And the start is to be attacked.,,,,
5480,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,03:01,03:16,"Socrates and Bartra have to work on this, like Max Hummels.",,,,
5481,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,03:11,03:20,They let them do it.,,,,
5482,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,03:16,03:30,"Super compact, very high defended by the Leipziger.",,,,
5483,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,03:20,03:33,10 metres behind the centre.,,,,
5484,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,03:30,03:34,Bartra.,,,,
5485,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,03:33,03:35,Well done.,,,,
5486,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,03:34,03:36,There is one missing.,,,,
5487,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,03:35,03:37,Schmelzer.,,,,
5488,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,03:36,03:38,Orban.,,,,
5489,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,03:37,03:39,Peter Gulasi.,,,,
5490,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,03:38,03:40,Hungary number one.,,,,
5491,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,03:39,03:44,You didn't get Bernd Leno or Timo Horn.,,,,
5492,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,03:41,03:45,He stayed.,,,,
5493,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,03:44,03:50,"And since a shoulder injury of Fabio Contorti in February this year, he is number one at RB.",,,,
5494,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,03:45,04:33,Weigel in between.,,,,
5495,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,04:10,07:10,free kick for Borussia Mats Humoruz scores for Borussia André Schürrle slipped out and Orban is still on it.,,,,
5496,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,07:07,07:16,The Leipzigers remain behind with all the players.,,,,
5497,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,07:10,07:18,No one forward who beats a few Dortmunders.,,,,
5498,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,07:16,07:21,Götze.,,,,
5499,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,07:20,07:24,Sokrates is there too.,,,,
5500,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,07:22,07:27,But also Stefan Esenka.,,,,
5501,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,07:25,07:51,All the way in the back Aubameyang.,,,,
5502,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,07:37,07:55,"Schmelzer, weaker right-back.",,,,
5503,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,07:54,08:03,Dortmund builds up the pressure.,,,,
5504,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,08:01,08:03,Schmelzer.,,,,
5505,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,08:03,08:06,Götze who has a lot of time.,,,,
5506,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,08:04,08:09,Diego Demme is left behind.,,,,
5507,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,08:07,08:22,Even if he can't dissolve in the air.,,,,
5508,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,08:20,08:23,That's a foul.,,,,
5509,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,08:22,08:37,"In two and a half minutes, the Leipzigers are almost completely in their own 16-meter area.",,,,
5510,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,08:23,08:52,Schüürle is not playing.,,,,
5511,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,08:37,08:56,"And now a air half, as far as execution can be concerned.",,,,
5512,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,08:52,11:42,"He's not like a sports quote, a weapon quote, and yet he's always there.",,,,
5513,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,11:37,11:45,"But these are his balls, his own.",,,,
5514,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,11:42,11:52,Straight on.,,,,
5515,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,11:51,11:59,"He's played in all four leagues, from the regional league to the Bundesliga.",,,,
5516,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,11:56,12:06,He scored the first Bundesliga goal for RB in Hoffenheim and thus also scored in all four leagues.,,,,
5517,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,11:59,12:42,drive accompaniment cante for the UDI And then two men who put Bartha under pressure with Kaiser and Werner.,,,,
5518,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,12:37,12:53,"Also there, an overnumber between Piszczek, Rohde on the one and three Leipzigers on the other side.",,,,
5519,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,12:47,13:23,The next attempt over Rohde and Piszczek.,,,,
5520,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,13:07,13:54,"Ehrenbanker ran over half the pitch to attack right there, but that was a bit too much.",,,,
5521,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,13:37,14:04,There is a warning from Wolfgang Stark to apologize to the former Magdeburger.,,,,
5522,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,13:54,14:41,"And now maybe again over Piszczek, Aubameyang and Willi Orban, who clears for the third time.",,,,
5523,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,14:34,14:42,Goetze.,,,,
5524,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,14:41,16:15,And now a great pass from Schmelzer.,,,,
5525,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,16:12,16:17,Not a good relay at Leipzig.,,,,
5526,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,16:15,16:22,"Weigel with an unusual technical error, then Sole ahead.",,,,
5527,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,16:17,16:56,Schmelzer in between.,,,,
5528,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,16:42,17:58,Goetze.,,,,
5529,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,17:42,18:05,"Schürrle, Schmelzer, Aubameyang comes and is in front.",,,,
5530,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,17:58,18:09,And now Komper on the ball.,,,,
5531,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,18:05,18:12,All the skill from him.,,,,
5532,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,18:09,18:21,And Dortmund gets the opportunity to bring speed into the game again and again despite this compact attitude from Leipzig.,,,,
5533,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,18:12,18:27,"They do that very well, also just now with Schürrle and Schmelzer.",,,,
5534,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,18:21,19:34,"Leipzig stays true, but they are also impressed by what Dortmund and how Dortmund plays here.",,,,
5535,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,19:05,19:39,Goetze.,,,,
5536,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,19:34,19:41,"Demme, good ball.",,,,
5537,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,19:39,19:44,"Kaiser, Werner.",,,,
5538,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,19:41,19:45,But that's how it can also go.,,,,
5539,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,19:44,19:53,"Three blitz-switched passes, one finish.",,,,
5540,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,19:45,19:57,And Timo Werner is one of those I'm really looking forward to.,,,,
5541,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,19:53,20:01,"20 years, makes his 97th Bundesliga game.",,,,
5542,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,19:57,20:06,"He's still fast, but I'm curious if he'll be able to take the next step with Hasenwitmer and the whole team.",,,,
5543,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,20:01,20:11,"To get more power, more goal danger, more flexibility.",,,,
5544,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,20:06,20:27,"Weigel, Aubameyang.",,,,
5545,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,20:11,20:29,Pause.,,,,
5546,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,20:27,20:31,Three against four.,,,,
5547,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,20:29,20:33,Sokratis.,,,,
5548,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,20:31,20:38,And the shoe is gone for Timo Werner.,,,,
5549,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,20:33,20:40,"Meanwhile, the rule has been tightened.",,,,
5550,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,20:38,20:42,He can continue to play until the next interruption.,,,,
5551,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,20:40,20:45,"Before that, he could have even drawn a yellow card.",,,,
5552,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,20:42,20:46,But he's still showing off.,,,,
5553,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,20:45,20:47,I've been hit.,,,,
5554,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,20:46,20:48,Goetze.,,,,
5555,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,20:47,20:49,Mario Goetze can finish.,,,,
5556,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,20:48,20:50,Takes the pass.,,,,
5557,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,20:49,20:52,The pass is in the middle.,,,,
5558,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,20:51,20:53,Castro slipped away.,,,,
5559,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,20:52,21:05,So now Werner puts on his shoe.,,,,
5560,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,20:53,21:07,And I just wanted to praise Mario Goetze.,,,,
5561,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,21:05,21:13,"But then I was told, come on, if the world champion plays down there and if the world champion is sitting up here, maybe he'll do the lottery.",,,,
5562,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,21:11,21:15,Or do you see it differently?,,,,
5563,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,21:13,21:18,"In any case, he's better at the game than the national team.",,,,
5564,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,21:15,21:19,He's a very good player.,,,,
5565,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,21:18,24:33,Schürrle.,,,,
5566,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,24:31,25:29,He's a very good player.,,,,
5567,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,25:01,26:03,"Badr, they force, like here, with Dominic Kaiser, to these rather risky, sometimes a little unscrupulous and unclean balls.",,,,
5568,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,26:00,26:06,"Weigl, the pass, Cirles slipped out.",,,,
5569,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,26:03,26:08,It's also seen strongly.,,,,
5570,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,26:06,26:12,Werner.,,,,
5571,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,26:11,26:26,"Risky, risky.",,,,
5572,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,26:24,26:28,"Offside, Aubameyang.",,,,
5573,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,26:26,26:44,Dortmund slips out.,,,,
5574,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,26:42,26:47,The four-man chain was close to the middle line.,,,,
5575,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,26:44,26:49,Now it's a few meters back.,,,,
5576,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,26:47,26:51,Götze puts it through.,,,,
5577,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,26:50,26:52,Schirle.,,,,
5578,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,26:51,26:55,"Willy Orban, who has been doing really well so far, back there.",,,,
5579,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,26:52,26:58,"Or even on the middle line, if he defends there.",,,,
5580,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,26:55,26:59,Pause against Götze.,,,,
5581,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,26:58,27:08,And there's a lot of quality out there.,,,,
5582,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,27:05,27:13,"Oliver Berg, who they brought from Nottingham, second league, was a very good player.",,,,
5583,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,27:08,27:14,He's a very good player.,,,,
5584,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,27:13,27:47,"Weigel, almost unbeaten for Schmelzer.",,,,
5585,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,27:42,27:50,You have to let Dortmund do that for half an hour.,,,,
5586,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,27:47,27:53,It's very difficult because Leipzig are doing a great job.,,,,
5587,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,27:50,27:56,"They defend compactly, with a lot of effort.",,,,
5588,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,27:53,28:02,"They play good pressing, regardless of whether they're relatively far forward or relatively far back.",,,,
5589,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,27:56,28:05,That's the praise for Leipzig.,,,,
5590,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,28:02,28:08,"Nevertheless, Dortmund are trying to get through somehow.",,,,
5591,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,28:05,28:12,Either with combinations or with a ball like this.,,,,
5592,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,28:08,28:16,The only thing that suffers a little is the finish.,,,,
5593,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,28:12,28:18,That goes for one and the other side.,,,,
5594,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,28:16,28:23,That makes a game for the football teacher's course enormously interesting.,,,,
5595,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,28:18,28:29,"For the spectators, maybe the other finish is missing.",,,,
5596,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,28:23,28:34,"Malzenberg, Werner Demme.",,,,
5597,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,28:29,29:05,"Schmelzer, Schürrle is on his way over here to his left side.",,,,
5598,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,29:00,29:14,"Rode, well done.",,,,
5599,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,29:12,29:20,"Schmelzer, naturally, the most beloved on the left foot.",,,,
5600,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,29:16,29:23,Great.,,,,
5601,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,29:22,29:25,"Rode, Götze.",,,,
5602,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,29:23,29:29,"Now Schürrle, André Schürrle.",,,,
5603,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,29:26,29:33,He's been playing like André Schürrle for three weeks.,,,,
5604,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,29:30,29:40,"Great combination, well done.",,,,
5605,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,29:37,29:44,"And here's the eye for Götze, who has too much space.",,,,
5606,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,29:40,29:47,And that's 13 centimetres.,,,,
5607,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,29:44,29:53,"In both goals against Mainz, immediately involved, a goal in the cup.",,,,
5608,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,29:49,30:00,"Many say that this is the Tuchel effect, his youth coach.",,,,
5609,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,29:56,30:03,"On the other side, Werner, alone, still, Werner.",,,,
5610,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,30:00,30:05,Strong right-hander.,,,,
5611,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,30:03,30:07,Corner ball.,,,,
5612,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,30:06,30:22,Maybe they changed their mind.,,,,
5613,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,30:19,30:26,Tuchel was out at the fourth official.,,,,
5614,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,30:23,30:38,Super difficult to decide.,,,,
5615,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,30:36,30:44,"I don't know if Martin Petersen was out there, who was relatively sure that it was a corner ball.",,,,
5616,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,30:38,30:48,"Then corrected again, or if Wolfgang Schalck simply misunderstood the sign.",,,,
5617,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,30:44,30:51,But that was also very difficult to decide.,,,,
5618,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,30:48,30:55,"Now the other variant in the build-up, with Weigel between the defenders.",,,,
5619,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,30:52,31:02,"Aubameyang to find, that will be one of the tasks for the next quarter of an hour in this first round.",,,,
5620,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,30:56,31:04,We'll see how it goes.,,,,
5621,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,31:02,31:28,He has sneaked past Kompey once.,,,,
5622,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,31:25,31:33,"Otherwise, the more conspicuous offensive players are around him.",,,,
5623,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,31:29,32:10,Now the run-up from Kassel.,,,,
5624,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,31:55,32:14,Now there is Gologi against Schürrle.,,,,
5625,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,32:11,32:19,Bad luck for Bartha.,,,,
5626,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,32:18,32:23,"The idea was good to play the ball back to Schürrle, who was closest to the goal.",,,,
5627,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,32:19,32:26,"But that was also the riskiest one, which could have worked a little shorter.",,,,
5628,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,32:23,32:29,"Werner, over there is Sabitzer, but that's on the other side.",,,,
5629,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,32:26,33:20,"Leipzig, as we said, like pressing, but not necessarily in the very first line.",,,,
5630,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,32:53,33:24,"Christoph, how did you see the appearance of the starter in the first 30 minutes?",,,,
5631,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,33:20,33:29,The four offensives do not attack too early.,,,,
5632,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,33:26,33:32,And just now Pausen and Werner are trying to close the middle.,,,,
5633,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,33:29,33:35,So to prevent the passes as much as possible to Weigel.,,,,
5634,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,33:32,33:38,"If a ball comes through, Demme and Ilsanka push out directly.",,,,
5635,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,33:35,33:41,And BVB is under-supplied in the last third.,,,,
5636,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,33:38,33:45,"There are hardly any balls in the last third, so that they can really play offensively.",,,,
5637,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,33:41,33:48,"So really defensively a very, very good performance from Leipzig.",,,,
5638,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,33:45,33:53,The defensive player Christoph Metzeler asks.,,,,
5639,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,33:50,34:04,"And Pausen asks again, but there was nothing.",,,,
5640,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,33:59,34:10,"So, okay, I think that's standard now, although everyone else saw that there was something.",,,,
5641,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,34:04,34:14,"Aubameyang, now she pulls him out a bit from the front and the middle.",,,,
5642,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,34:10,34:30,"Kompeer, good ball.",,,,
5643,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,34:20,34:33,Pausen against Sokratis.,,,,
5644,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,34:30,35:00,"Halstenberg, Zabitza.",,,,
5645,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,34:50,35:15,"Ilsanka, why not?",,,,
5646,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,35:00,35:22,"Schürrle, with her back to the goal, has to turn first to pick up speed.",,,,
5647,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,35:16,35:25,Let's see how much they stick to it again.,,,,
5648,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,35:22,35:27,Piszczek.,,,,
5649,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,35:25,35:36,Here you can see exactly this effort to free yourself immediately.,,,,
5650,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,35:32,35:41,"And what is also conspicuous, the colleagues at the table have already said.",,,,
5651,2016-09-10 - 19-30 RB Leipzig 1 - 0 Dortmund,35:36,35:45,"Here and there the Leipziger tend to lure themselves out, especially the central defenders.",,,,
